model_id,最长通路,总边数,比例,总节点数
random-001032,6,6,1,7
random-001033,6,6,1,7
random-001034,7,7,1,8
random-001035,6,6,1,7
random-001036,7,7,1,8
random-001037,7,7,1,8
random-001038,7,7,1,8
random-001039,6,6,1,7
random-001040,9,13,0.692307692,13
random-001041,7,7,1,8
random-001042,7,7,1,8
random-001043,9,13,0.692307692,13
random-001044,7,7,1,8
random-001045,7,7,1,8
random-001046,7,7,1,8
random-001047,9,13,0.692307692,13
random-001048,7,11,0.636363636,11
random-001049,6,6,1,7
random-001050,6,6,1,7
random-001051,7,11,0.636363636,11
random-001052,6,6,1,7
random-001053,6,6,1,7
random-001054,7,7,1,8
random-001055,7,7,1,8
random-001056,6,10,0.6,10
random-001057,6,6,1,7
random-001058,7,7,1,8
random-001059,6,6,1,7
random-001060,6,6,1,7
random-001061,6,9,0.666666667,9
random-001062,6,6,1,7
random-001063,6,6,1,7
random-001064,7,11,0.636363636,11
random-001065,9,13,0.692307692,13
random-001066,6,10,0.6,10
random-001067,6,10,0.6,10
random-001068,7,7,1,8
random-001069,9,13,0.692307692,13
random-001070,6,6,1,7
random-001071,9,13,0.692307692,13
random-001072,6,10,0.6,10
random-001073,6,6,1,7
random-001074,7,7,1,8
random-001075,7,7,1,8
random-001076,7,7,1,8
random-001077,6,6,1,7
random-001078,7,7,1,8
random-001079,6,11,0.545454545,11
random-001080,6,6,1,7
random-001081,8,12,0.666666667,12
random-001082,7,7,1,8
random-001083,6,6,1,7
random-001084,7,10,0.7,10
random-001085,8,12,0.666666667,12
random-001086,7,7,1,8
random-001087,7,7,1,8
random-001088,7,7,1,8
random-001089,7,7,1,8
random-001090,7,11,0.636363636,11
random-001091,7,7,1,8
random-001092,6,6,1,7
random-001093,6,6,1,7
random-001094,6,6,1,7
random-001095,6,6,1,7
random-001096,6,6,1,7
random-001097,6,6,1,7
random-001098,6,6,1,7
random-001099,6,9,0.666666667,9
random-001100,7,7,1,8
random-001101,7,7,1,8
random-001102,9,13,0.692307692,13
random-001103,7,7,1,8
random-001104,7,7,1,8
random-001105,7,11,0.636363636,11
random-001106,6,6,1,7
random-001107,7,7,1,8
random-001108,6,10,0.6,10
random-001109,7,7,1,8
random-001110,6,6,1,7
random-001111,6,6,1,7
random-001112,6,6,1,7
random-001113,7,7,1,8
random-001114,6,6,1,7
random-001115,7,11,0.636363636,11
random-001116,7,7,1,8
random-001117,9,13,0.692307692,13
random-001118,9,12,0.75,12
random-001119,7,7,1,8
random-001120,7,11,0.636363636,11
random-001121,7,7,1,8
random-001122,8,12,0.666666667,12
random-001123,6,6,1,7
random-001124,6,6,1,7
random-001125,7,7,1,8
random-001126,7,7,1,8
random-001127,7,7,1,8
random-001128,7,7,1,8
random-001129,7,7,1,8
random-001130,7,7,1,8
random-001131,6,6,1,7
random-001132,8,13,0.615384615,13
random-001133,7,7,1,8
random-001134,6,6,1,7
random-001135,7,7,1,8
random-001136,6,6,1,7
random-001137,7,7,1,8
random-001138,6,6,1,7
random-001139,7,7,1,8
random-001140,7,7,1,8
random-001141,5,10,0.5,10
random-001142,7,7,1,8
random-001143,7,7,1,8
random-001144,7,7,1,8
random-001145,7,7,1,8
random-001146,6,6,1,7
random-001147,6,6,1,7
random-001148,7,7,1,8
random-001149,7,7,1,8
random-001150,7,7,1,8
random-001151,7,11,0.636363636,11
random-001152,9,13,0.692307692,13
random-001153,7,7,1,8
random-001154,6,6,1,7
random-001155,6,6,1,7
random-001156,7,7,1,8
random-001157,9,13,0.692307692,13
random-001158,9,13,0.692307692,13
random-001159,6,6,1,7
random-001160,7,7,1,8
random-001161,6,6,1,7
random-001162,7,7,1,8
random-001163,7,7,1,8
random-001164,6,6,1,7
random-001165,7,7,1,8
random-001166,6,6,1,7
random-001167,7,7,1,8
random-001168,7,7,1,8
random-001169,7,7,1,8
random-001170,6,6,1,7
random-001171,6,6,1,7
random-001172,6,6,1,7
random-001173,7,11,0.636363636,11
random-001174,7,7,1,8
random-001175,7,7,1,8
random-001176,7,7,1,8
random-001177,6,6,1,7
random-001178,9,13,0.692307692,13
random-001179,7,7,1,8
random-001180,7,7,1,8
random-001181,7,7,1,8
random-001182,7,7,1,8
random-001183,6,6,1,7
random-001184,7,7,1,8
random-001185,6,6,1,7
random-001186,6,6,1,7
random-001187,7,7,1,8
random-001188,7,7,1,8
random-001189,6,6,1,7
random-001190,7,7,1,8
random-001191,7,7,1,8
random-001192,6,6,1,7
random-001193,8,12,0.666666667,12
random-001194,7,11,0.636363636,11
random-001195,6,6,1,7
random-001196,7,7,1,8
random-001197,6,6,1,7
random-001198,6,6,1,7
random-001199,7,11,0.636363636,11
random-001200,6,6,1,7
random-001201,7,11,0.636363636,11
random-001202,6,6,1,7
random-001203,7,7,1,8
random-001204,6,6,1,7
random-001205,7,7,1,8
random-001206,7,7,1,8
random-001207,7,7,1,8
random-001208,7,11,0.636363636,11
random-001209,7,7,1,8
random-001210,7,7,1,8
random-001211,7,15,0.466666667,14
random-001212,7,7,1,8
random-001213,7,7,1,8
random-001214,7,7,1,8
random-001215,7,7,1,8
random-001216,7,7,1,8
random-001217,7,7,1,8
random-001218,7,7,1,8
random-001219,7,7,1,8
random-001220,7,7,1,8
random-001221,9,13,0.692307692,13
random-001222,7,7,1,8
random-001223,7,7,1,8
random-001224,7,7,1,8
random-001225,7,7,1,8
random-001226,6,9,0.666666667,9
random-001227,7,7,1,8
random-001228,6,6,1,7
random-001229,7,7,1,8
random-001230,7,7,1,8
random-001231,9,13,0.692307692,13
random-001232,7,7,1,8
random-001233,6,6,1,7
random-001234,7,7,1,8
random-001235,7,7,1,8
random-001236,7,7,1,8
random-001237,7,7,1,8
random-001238,7,7,1,8
random-001239,6,6,1,7
random-001240,7,7,1,8
random-001241,9,13,0.692307692,13
random-001242,7,7,1,8
random-001243,6,6,1,7
random-001244,7,7,1,8
random-001245,6,6,1,7
random-001246,6,6,1,7
random-001247,8,12,0.666666667,12
random-001248,7,7,1,8
random-001249,7,7,1,8
random-001250,7,7,1,8
random-001251,6,6,1,7
random-001252,7,7,1,8
random-001253,7,7,1,8
random-001254,6,6,1,7
random-001255,6,6,1,7
random-001256,7,7,1,8
random-001257,7,11,0.636363636,11
random-001258,8,12,0.666666667,12
random-001259,7,7,1,8
random-001260,9,13,0.692307692,13
random-001261,6,6,1,7
random-001262,7,7,1,8
random-001263,6,6,1,7
random-001264,7,7,1,8
random-001265,6,11,0.545454545,11
random-001266,7,7,1,8
random-001267,7,7,1,8
random-001268,6,11,0.545454545,11
random-001269,7,7,1,8
random-001270,6,10,0.6,10
random-001271,6,6,1,7
random-001272,6,6,1,7
random-001273,7,7,1,8
random-001274,7,7,1,8
random-001275,6,6,1,7
random-001276,7,7,1,8
random-001277,6,6,1,7
random-001278,7,7,1,8
random-001279,7,7,1,8
random-001280,7,7,1,8
random-001281,6,9,0.666666667,9
random-001282,7,7,1,8
random-001283,9,13,0.692307692,13
random-001284,6,6,1,7
random-001285,7,7,1,8
random-001286,7,7,1,8
random-001287,7,11,0.636363636,11
random-001288,7,7,1,8
random-001289,6,6,1,7
random-001290,6,6,1,7
random-001291,6,6,1,7
random-001292,7,7,1,8
random-001293,6,6,1,7
random-001294,8,11,0.727272727,11
random-001295,7,7,1,8
random-001296,7,7,1,8
random-001297,7,7,1,8
random-001298,7,7,1,8
random-001299,7,7,1,8
random-001300,7,7,1,8
random-001301,7,11,0.636363636,11
random-001302,7,7,1,8
random-001303,7,7,1,8
random-001304,7,7,1,8
random-001305,7,7,1,8
random-001306,7,7,1,8
random-001307,7,7,1,8
random-001308,7,7,1,8
random-001309,7,7,1,8
random-001310,7,7,1,8
random-001311,7,10,0.7,10
random-001312,7,7,1,8
random-001313,6,9,0.666666667,9
random-001314,7,7,1,8
random-001315,7,7,1,8
random-001316,6,6,1,7
random-001317,7,7,1,8
random-001318,7,7,1,8
random-001319,7,7,1,8
random-001320,7,7,1,8
random-001321,7,7,1,8
random-001322,7,7,1,8
random-001323,6,9,0.666666667,9
random-001324,7,7,1,8
random-001325,6,6,1,7
random-001326,6,6,1,7
random-001327,7,7,1,8
random-001328,7,7,1,8
random-001329,6,6,1,7
random-001330,6,6,1,7
random-001331,7,7,1,8
random-001332,7,7,1,8
random-001333,9,13,0.692307692,13
random-001334,7,7,1,8
random-001335,7,7,1,8
random-001336,7,7,1,8
random-001337,7,7,1,8
random-001338,7,7,1,8
random-001339,7,7,1,8
random-001340,6,6,1,7
random-001341,7,7,1,8
random-001342,6,6,1,7
random-001343,7,11,0.636363636,11
random-001344,7,7,1,8
random-001345,7,7,1,8
random-001346,7,7,1,8
random-001347,7,7,1,8
random-001348,6,6,1,7
random-001349,6,6,1,7
random-001350,6,6,1,7
random-001351,9,13,0.692307692,13
random-001352,8,12,0.666666667,12
random-001353,7,7,1,8
random-001354,7,7,1,8
random-001355,6,6,1,7
random-001356,7,7,1,8
random-001357,7,7,1,8
random-001358,7,7,1,8
random-001359,7,15,0.466666667,14
random-001360,7,7,1,8
random-001361,6,6,1,7
random-001362,6,6,1,7
random-001363,7,7,1,8
random-001364,6,6,1,7
random-001365,7,7,1,8
random-001366,6,6,1,7
random-001367,7,7,1,8
random-001368,7,11,0.636363636,11
random-001369,6,6,1,7
random-001370,7,11,0.636363636,11
random-001371,7,7,1,8
random-001372,7,11,0.636363636,11
random-001373,6,6,1,7
random-001374,7,7,1,8
random-001375,7,7,1,8
random-001376,7,7,1,8
random-001377,6,6,1,7
random-001378,6,6,1,7
random-001379,6,6,1,7
random-001380,7,7,1,8
random-001381,6,6,1,7
random-001382,8,12,0.666666667,12
random-001383,7,7,1,8
random-001384,7,7,1,8
random-001385,7,7,1,8
random-001386,7,7,1,8
random-001387,7,7,1,8
random-001388,6,6,1,7
random-001389,6,6,1,7
random-001390,7,7,1,8
random-001391,6,6,1,7
random-001392,7,7,1,8
random-001393,9,13,0.692307692,13
random-001394,6,11,0.545454545,11
random-001395,7,7,1,8
random-001396,7,7,1,8
random-001397,9,13,0.692307692,13
random-001398,7,7,1,8
random-001399,7,7,1,8
random-001400,7,7,1,8
random-001401,7,7,1,8
random-001402,7,7,1,8
random-001403,7,7,1,8
random-001404,7,11,0.636363636,11
random-001405,6,6,1,7
random-001406,7,7,1,8
random-001407,6,6,1,7
random-001408,6,6,1,7
random-001409,7,7,1,8
random-001410,6,6,1,7
random-001411,6,6,1,7
random-001412,7,7,1,8
random-001413,6,9,0.666666667,9
random-001414,7,7,1,8
random-001415,6,10,0.6,10
random-001416,7,7,1,8
random-001417,8,13,0.615384615,13
random-001418,6,6,1,7
random-001419,7,7,1,8
random-001420,7,7,1,8
random-001421,7,7,1,8
random-001422,6,6,1,7
random-001423,7,7,1,8
random-001424,7,7,1,8
random-001425,7,7,1,8
random-001426,7,7,1,8
random-001427,6,6,1,7
random-001428,7,7,1,8
random-001429,6,6,1,7
random-001430,6,6,1,7
random-001431,7,7,1,8
random-001432,7,7,1,8
random-001433,7,7,1,8
random-001434,7,7,1,8
random-001435,7,7,1,8
random-001436,7,7,1,8
random-001437,9,13,0.692307692,13
random-001438,7,11,0.636363636,11
random-001439,7,7,1,8
random-001440,7,7,1,8
random-001441,6,6,1,7
random-001442,7,7,1,8
random-001443,6,10,0.6,10
random-001444,6,6,1,7
random-001445,6,6,1,7
random-001446,6,6,1,7
random-001447,7,11,0.636363636,11
random-001448,9,13,0.692307692,13
random-001449,7,7,1,8
random-001450,6,6,1,7
random-001451,6,6,1,7
random-001452,7,7,1,8
random-001453,6,9,0.666666667,9
random-001454,6,6,1,7
random-001455,7,7,1,8
random-001456,8,12,0.666666667,12
random-001457,6,6,1,7
random-001458,7,7,1,8
random-001459,7,7,1,8
random-001460,7,7,1,8
random-001461,7,7,1,8
random-001462,7,7,1,8
random-001463,7,7,1,8
random-001464,6,6,1,7
random-001465,7,7,1,8
random-001466,7,7,1,8
random-001467,7,7,1,8
random-001468,7,7,1,8
random-001469,7,7,1,8
random-001470,6,6,1,7
random-001471,7,7,1,8
random-001472,6,10,0.6,10
random-001473,7,7,1,8
random-001474,7,7,1,8
random-001475,7,7,1,8
random-001476,7,7,1,8
random-001477,7,7,1,8
random-001478,7,7,1,8
random-001479,7,7,1,8
random-001480,8,12,0.666666667,12
random-001481,7,7,1,8
random-001482,7,7,1,8
random-001483,6,6,1,7
random-001484,7,7,1,8
random-001485,7,11,0.636363636,11
random-001486,7,7,1,8
random-001487,6,6,1,7
random-001488,7,11,0.636363636,11
random-001489,7,7,1,8
random-001490,7,7,1,8
random-001491,6,10,0.6,10
random-001492,6,6,1,7
random-001493,7,7,1,8
random-001494,7,7,1,8
random-001495,7,7,1,8
random-001496,7,7,1,8
random-001497,8,12,0.666666667,12
random-001498,7,7,1,8
random-001499,7,7,1,8
random-001500,6,14,0.428571429,13
random-001501,7,7,1,8
random-001502,7,7,1,8
random-001503,6,6,1,7
random-001504,6,6,1,7
random-001505,7,7,1,8
random-001506,9,13,0.692307692,13
random-001507,6,6,1,7
random-001508,6,6,1,7
random-001509,7,11,0.636363636,11
random-001510,7,7,1,8
random-001511,7,7,1,8
random-001512,7,7,1,8
random-001513,6,6,1,7
random-001514,6,6,1,7
random-001515,7,7,1,8
random-001516,9,13,0.692307692,13
random-001517,7,11,0.636363636,11
random-001518,7,7,1,8
random-001519,7,7,1,8
random-001520,6,6,1,7
random-001521,7,7,1,8
random-001522,7,7,1,8
random-001523,6,6,1,7
random-001524,8,13,0.615384615,13
random-001525,7,7,1,8
random-001526,7,7,1,8
random-001527,7,11,0.636363636,11
random-001528,9,13,0.692307692,13
random-001529,6,6,1,7
random-001530,7,7,1,8
random-001531,6,6,1,7
random-001532,6,6,1,7
random-001533,7,7,1,8
random-001534,7,7,1,8
random-001535,6,6,1,7
random-001536,6,6,1,7
random-001537,7,7,1,8
random-001538,6,6,1,7
random-001539,6,6,1,7
random-001540,6,6,1,7
random-001541,9,13,0.692307692,13
random-001542,6,6,1,7
random-001543,7,7,1,8
random-001544,7,7,1,8
random-001545,7,7,1,8
random-001546,6,6,1,7
random-001547,7,7,1,8
random-001548,6,6,1,7
random-001549,6,6,1,7
random-001550,6,6,1,7
random-001551,7,7,1,8
random-001552,6,6,1,7
random-001553,7,7,1,8
random-001554,7,7,1,8
random-001555,7,7,1,8
random-001556,6,6,1,7
random-001557,7,7,1,8
random-001558,7,7,1,8
random-001559,6,6,1,7
random-001560,7,11,0.636363636,11
random-001561,9,13,0.692307692,13
random-001562,7,7,1,8
random-001563,6,10,0.6,10
random-001564,7,11,0.636363636,11
random-001565,7,7,1,8
random-001566,7,7,1,8
random-001567,6,6,1,7
random-001568,7,7,1,8
random-001569,7,7,1,8
random-001570,6,6,1,7
random-001571,7,7,1,8
random-001572,7,7,1,8
random-001573,9,13,0.692307692,13
random-001574,7,7,1,8
random-001575,7,7,1,8
random-001576,6,6,1,7
random-001577,6,6,1,7
random-001578,6,6,1,7
random-001579,6,6,1,7
random-001580,7,11,0.636363636,11
random-001581,6,6,1,7
random-001582,7,7,1,8
random-001583,7,7,1,8
random-001584,6,6,1,7
random-001585,6,6,1,7
random-001586,7,7,1,8
random-001587,7,7,1,8
random-001588,7,7,1,8
random-001589,7,7,1,8
random-001590,7,7,1,8
random-001591,7,7,1,8
random-001592,6,6,1,7
random-001593,7,7,1,8
random-001594,6,6,1,7
random-001595,7,7,1,8
random-001596,9,13,0.692307692,13
random-001597,7,7,1,8
random-001598,8,12,0.666666667,12
random-001599,7,7,1,8
random-001600,6,6,1,7
random-001601,7,7,1,8
random-001602,6,6,1,7
random-001603,7,7,1,8
random-001604,6,6,1,7
random-001605,6,6,1,7
random-001606,7,7,1,8
random-001607,6,6,1,7
random-001608,8,12,0.666666667,12
random-001609,7,7,1,8
random-001610,6,6,1,7
random-001611,7,7,1,8
random-001612,7,7,1,8
random-001613,6,6,1,7
random-001614,7,7,1,8
random-001615,7,7,1,8
random-001616,7,7,1,8
random-001617,7,7,1,8
random-001618,7,7,1,8
random-001619,7,7,1,8
random-001620,7,7,1,8
random-001621,6,6,1,7
random-001622,7,7,1,8
random-001623,6,6,1,7
random-001624,9,12,0.75,12
random-001625,6,6,1,7
random-001626,7,11,0.636363636,11
random-001627,7,7,1,8
random-001628,7,7,1,8
random-001629,7,7,1,8
random-001630,7,7,1,8
random-001631,7,7,1,8
random-001632,6,6,1,7
random-001633,7,7,1,8
random-001634,7,7,1,8
random-001635,7,7,1,8
random-001636,7,7,1,8
random-001637,9,13,0.692307692,13
random-001638,7,7,1,8
random-001639,9,13,0.692307692,13
random-001640,6,6,1,7
random-001641,6,6,1,7
random-001642,7,7,1,8
random-001643,7,7,1,8
random-001644,7,7,1,8
random-001645,7,7,1,8
random-001646,6,6,1,7
random-001647,7,7,1,8
random-001648,6,6,1,7
random-001649,6,6,1,7
random-001650,7,7,1,8
random-001651,7,7,1,8
random-001652,6,6,1,7
random-001653,6,6,1,7
random-001654,7,7,1,8
random-001655,7,7,1,8
random-001656,6,6,1,7
random-001657,6,6,1,7
random-001658,6,6,1,7
random-001659,7,7,1,8
random-001660,7,7,1,8
random-001661,7,7,1,8
random-001662,7,7,1,8
random-001663,7,7,1,8
random-001664,7,11,0.636363636,11
random-001665,6,6,1,7
random-001666,7,7,1,8
random-001667,6,6,1,7
random-001668,7,7,1,8
random-001669,7,7,1,8
random-001670,7,7,1,8
random-001671,7,7,1,8
random-001672,7,7,1,8
random-001673,6,6,1,7
random-001674,8,12,0.666666667,12
random-001675,7,7,1,8
random-001676,7,7,1,8
random-001677,7,7,1,8
random-001678,7,7,1,8
random-001679,7,7,1,8
random-001680,6,6,1,7
random-001681,7,7,1,8
random-001682,7,7,1,8
random-001683,7,7,1,8
random-001684,7,11,0.636363636,11
random-001685,7,7,1,8
random-001686,6,9,0.666666667,9
random-001687,7,7,1,8
random-001688,6,6,1,7
random-001689,7,7,1,8
random-001690,7,7,1,8
random-001691,7,7,1,8
random-001692,7,7,1,8
random-001693,7,7,1,8
random-001694,7,7,1,8
random-001695,7,10,0.7,10
random-001696,7,7,1,8
random-001697,6,6,1,7
random-001698,7,7,1,8
random-001699,7,11,0.636363636,11
random-001700,6,6,1,7
random-001701,5,9,0.555555556,9
random-001702,6,6,1,7
random-001703,6,6,1,7
random-001704,7,7,1,8
random-001705,7,11,0.636363636,11
random-001706,8,16,0.5,15
random-001707,6,6,1,7
random-001708,7,7,1,8
random-001709,7,7,1,8
random-001710,6,6,1,7
random-001711,6,6,1,7
random-001712,8,12,0.666666667,12
random-001713,7,7,1,8
random-001714,7,7,1,8
random-001715,7,7,1,8
random-001716,7,7,1,8
random-001717,7,7,1,8
random-001718,7,7,1,8
random-001719,7,11,0.636363636,11
random-001720,7,11,0.636363636,11
random-001721,6,6,1,7
random-001722,7,11,0.636363636,11
random-001723,7,7,1,8
random-001724,6,6,1,7
random-001725,7,7,1,8
random-001726,7,7,1,8
random-001727,6,6,1,7
random-001728,7,7,1,8
random-001729,6,6,1,7
random-001730,7,7,1,8
random-001731,7,7,1,8
random-001732,6,6,1,7
random-001733,7,7,1,8
random-001734,8,12,0.666666667,12
random-001735,6,6,1,7
random-001736,6,6,1,7
random-001737,6,6,1,7
random-001738,7,7,1,8
random-001739,6,6,1,7
random-001740,6,6,1,7
random-001741,7,7,1,8
random-001742,7,7,1,8
random-001743,8,12,0.666666667,12
random-001744,6,6,1,7
random-001745,7,7,1,8
random-001746,7,7,1,8
random-001747,6,9,0.666666667,9
random-001748,6,6,1,7
random-001749,6,6,1,7
random-001750,7,7,1,8
random-001751,7,7,1,8
random-001752,9,13,0.692307692,13
random-001753,7,7,1,8
random-001754,8,12,0.666666667,12
random-001755,7,11,0.636363636,11
random-001756,7,7,1,8
random-001757,7,7,1,8
random-001758,9,13,0.692307692,13
random-001759,7,7,1,8
random-001760,9,13,0.692307692,13
random-001761,7,7,1,8
random-001762,7,7,1,8
random-001763,7,10,0.7,10
random-001764,7,7,1,8
random-001765,7,7,1,8
random-001766,7,7,1,8
random-001767,6,6,1,7
random-001768,7,7,1,8
random-001769,6,6,1,7
random-001770,6,6,1,7
random-001771,7,7,1,8
random-001772,7,7,1,8
random-001773,7,7,1,8
random-001774,7,7,1,8
random-001775,8,12,0.666666667,12
random-001776,7,7,1,8
random-001777,7,11,0.636363636,11
random-001778,7,7,1,8
random-001779,7,7,1,8
random-001780,7,7,1,8
random-001781,7,7,1,8
random-001782,7,7,1,8
random-001783,6,9,0.666666667,9
random-001784,7,11,0.636363636,11
random-001785,7,7,1,8
random-001786,7,7,1,8
random-001787,7,7,1,8
random-001788,7,7,1,8
random-001789,7,7,1,8
random-001790,7,7,1,8
random-001791,7,7,1,8
random-001792,9,13,0.692307692,13
random-001793,9,13,0.692307692,13
random-001794,6,6,1,7
random-001795,7,7,1,8
random-001796,6,6,1,7
random-001797,6,6,1,7
random-001798,7,7,1,8
random-001799,6,6,1,7
random-001800,7,7,1,8
random-001801,6,6,1,7
random-001802,7,7,1,8
random-001803,8,12,0.666666667,12
random-001804,7,7,1,8
random-001805,9,13,0.692307692,13
random-001806,6,6,1,7
random-001807,6,6,1,7
random-001808,7,11,0.636363636,11
random-001809,6,6,1,7
random-001810,8,12,0.666666667,12
random-001811,6,6,1,7
random-001812,6,6,1,7
random-001813,6,9,0.666666667,9
random-001814,7,7,1,8
random-001815,7,7,1,8
random-001816,7,7,1,8
random-001817,7,7,1,8
random-001818,7,7,1,8
random-001819,6,6,1,7
random-001820,7,7,1,8
random-001821,7,7,1,8
random-001822,7,7,1,8
random-001823,6,6,1,7
random-001824,7,7,1,8
random-001825,8,12,0.666666667,12
random-001826,7,7,1,8
random-001827,6,6,1,7
random-001828,7,7,1,8
random-001829,7,7,1,8
random-001830,7,7,1,8
random-001831,7,7,1,8
random-001832,6,6,1,7
random-001833,7,7,1,8
random-001834,6,6,1,7
random-001835,6,6,1,7
random-001836,7,7,1,8
random-001837,6,11,0.545454545,11
random-001838,7,7,1,8
random-001839,7,7,1,8
random-001840,7,7,1,8
random-001841,7,7,1,8
random-001842,7,7,1,8
random-001843,6,6,1,7
random-001844,6,6,1,7
random-001845,7,7,1,8
random-001846,7,7,1,8
random-001847,7,7,1,8
random-001848,6,9,0.666666667,9
random-001849,7,7,1,8
random-001850,7,7,1,8
random-001851,7,7,1,8
random-001852,7,7,1,8
random-001853,7,7,1,8
random-001854,7,7,1,8
random-001855,7,7,1,8
random-001856,7,7,1,8
random-001857,7,7,1,8
random-001858,7,7,1,8
random-001859,7,7,1,8
random-001860,6,6,1,7
random-001861,9,13,0.692307692,13
random-001862,7,7,1,8
random-001863,6,6,1,7
random-001864,7,7,1,8
random-001865,6,6,1,7
random-001866,7,7,1,8
random-001867,6,6,1,7
random-001868,7,7,1,8
random-001869,7,7,1,8
random-001870,7,7,1,8
random-001871,7,7,1,8
random-001872,7,7,1,8
random-001873,7,7,1,8
random-001874,7,7,1,8
random-001875,7,7,1,8
random-001876,6,6,1,7
random-001877,7,11,0.636363636,11
random-001878,7,7,1,8
random-001879,7,7,1,8
random-001880,6,6,1,7
random-001881,7,11,0.636363636,11
random-001882,7,7,1,8
random-001883,7,7,1,8
random-001884,6,6,1,7
random-001885,7,7,1,8
random-001886,6,6,1,7
random-001887,9,13,0.692307692,13
random-001888,6,6,1,7
random-001889,6,6,1,7
random-001890,7,11,0.636363636,11
random-001891,6,6,1,7
random-001892,7,7,1,8
random-001893,6,6,1,7
random-001894,8,12,0.666666667,12
